Theta 34.900002| s'x 9.556085 | s'y -3.056084 | t'xy 9.420358 
Theta 35.000000| s'x 9.531600 | s'y -3.031600 | t'xy 9.419381 
Theta 35.100002| s'x 9.507039 | s'y -3.007039 | t'xy 9.418289 
Theta 35.200001| s'x 9.482402 | s'y -2.982402 | t'xy 9.417083 
Theta 35.299999| s'x 9.457689 | s'y -2.957690 | t'xy 9.415762 
Theta 35.400002| s'x 9.432899 | s'y -2.932900 | t'xy 9.414327 
Theta 35.500000| s'x 9.408036 | s'y -2.908036 | t'xy 9.412776 
Theta 35.600002| s'x 9.383097 | s'y -2.883097 | t'xy 9.411111 
Theta 35.700001| s'x 9.358083 | s'y -2.858083 | t'xy 9.409331 
Theta 35.799999| s'x 9.332995 | s'y -2.832995 | t'xy 9.407436 
Theta 35.900002| s'x 9.307833 | s'y -2.807833 | t'xy 9.405428 
Theta 36.000000| s'x 9.282597 | s'y -2.782596 | t'xy 9.403304 
Theta 36.100002| s'x 9.257286 | s'y -2.757286 | t'xy 9.401066 
Theta 36.200001| s'x 9.231904 | s'y -2.731904 | t'xy 9.398713 
Theta 36.299999| s'x 9.206449 | s'y -2.706448 | t'xy 9.396246 
Theta 36.400002| s'x 9.180920 | s'y -2.680919 | t'xy 9.393663 
Theta 36.500000| s'x 9.155318 | s'y -2.655319 | t'xy 9.390967 
Theta 36.600002| s'x 9.129646 | s'y -2.629646 | t'xy 9.388157 
Theta 36.700001| s'x 9.103902 | s'y -2.603902 | t'xy 9.385232 
Theta 36.799999| s'x 9.078087 | s'y -2.578087 | t'xy 9.382193 
Theta 36.900002| s'x 9.052199 | s'y -2.552200 | t'xy 9.379039 
Theta 37.000000| s'x 9.026243 | s'y -2.526243 | t'xy 9.375771 
Theta 37.100002| s'x 9.000215 | s'y -2.500214 | t'xy 9.372388 
Theta 37.200001| s'x 8.974117 | s'y -2.474117 | t'xy 9.368892 
Theta 37.299999| s'x 8.947950 | s'y -2.447951 | t'xy 9.365281 
Theta 37.400002| s'x 8.921713 | s'y -2.421713 | t'xy 9.361556 
Theta 37.500000| s'x 8.895408 | s'y -2.395407 | t'xy 9.357718 
Theta 37.600002| s'x 8.869031 | s'y -2.369031 | t'xy 9.353765 
Theta 37.700001| s'x 8.842588 | s'y -2.342589 | t'xy 9.349698 
Theta 37.799999| s'x 8.816078 | s'y -2.316078 | t'xy 9.345517 
Theta 37.900002| s'x 8.789497 | s'y -2.289498 | t'xy 9.341223 
Theta 38.000000| s'x 8.762852 | s'y -2.262852 | t'xy 9.336814 
Theta 38.100002| s'x 8.736137 | s'y -2.236138 | t'xy 9.332292 
Theta 38.200001| s'x 8.709356 | s'y -2.209357 | t'xy 9.327656 
Theta 38.299999| s'x 8.682510 | s'y -2.182510 | t'xy 9.322906 
Theta 38.400002| s'x 8.655596 | s'y -2.155596 | t'xy 9.318044 
Theta 38.500000| s'x 8.628617 | s'y -2.128617 | t'xy 9.313066 
Theta 38.600002| s'x 8.601572 | s'y -2.101572 | t'xy 9.307977 
Theta 38.700001| s'x 8.574461 | s'y -2.074461 | t'xy 9.302773 
Theta 38.799999| s'x 8.547287 | s'y -2.047287 | t'xy 9.297456 
Theta 38.900002| s'x 8.520047 | s'y -2.020047 | t'xy 9.292026 
Theta 39.000000| s'x 8.492743 | s'y -1.992744 | t'xy 9.286483 
Theta 39.100002| s'x 8.465376 | s'y -1.965376 | t'xy 9.280826 
Theta 39.200001| s'x 8.437945 | s'y -1.937945 | t'xy 9.275056 
Theta 39.299999| s'x 8.410451 | s'y -1.910451 | t'xy 9.269174 
Theta 39.400002| s'x 8.382894 | s'y -1.882893 | t'xy 9.263178 
Theta 39.500000| s'x 8.355273 | s'y -1.855273 | t'xy 9.257070 
Theta 39.600002| s'x 8.327591 | s'y -1.827591 | t'xy 9.250848 
Theta 39.700001| s'x 8.299849 | s'y -1.799848 | t'xy 9.244514 
Theta 39.799999| s'x 8.272042 | s'y -1.772043 | t'xy 9.238068 
Theta 39.900002| s'x 8.244176 | s'y -1.744176 | t'xy 9.231508 
Theta 40.000000| s'x 8.216249 | s'y -1.716249 | t'xy 9.224836 
Theta 40.100002| s'x 8.188260 | s'y -1.688260 | t'xy 9.218052 
Theta 40.200001| s'x 8.160213 | s'y -1.660213 | t'xy 9.211156 
Theta 40.299999| s'x 8.132105 | s'y -1.632105 | t'xy 9.204147 
Theta 40.400002| s'x 8.103937 | s'y -1.603937 | t'xy 9.197026 
Theta 40.500000| s'x 8.075711 | s'y -1.575711 | t'xy 9.189794 
Theta 40.600002| s'x 8.047424 | s'y -1.547424 | t'xy 9.182448 
Theta 40.700001| s'x 8.019081 | s'y -1.519081 | t'xy 9.174992 
Theta 40.799999| s'x 7.990680 | s'y -1.490680 | t'xy 9.167423 
Theta 40.900002| s'x 7.962219 | s'y -1.462219 | t'xy 9.159743 
Theta 41.000000| s'x 7.933703 | s'y -1.433703 | t'xy 9.151952 
Theta 41.100002| s'x 7.905128 | s'y -1.405128 | t'xy 9.144048 
Theta 41.200001| s'x 7.876497 | s'y -1.376497 | t'xy 9.136033 
Theta 41.299999| s'x 7.847811 | s'y -1.347811 | t'xy 9.127908 
Theta 41.400002| s'x 7.819067 | s'y -1.319066 | t'xy 9.119670 
Theta 41.500000| s'x 7.790268 | s'y -1.290268 | t'xy 9.111321 
Theta 41.600002| s'x 7.761414 | s'y -1.261414 | t'xy 9.102862 
Theta 41.700001| s'x 7.732504 | s'y -1.232504 | t'xy 9.094292 
Theta 41.799999| s'x 7.703541 | s'y -1.203541 | t'xy 9.085610 
Theta 41.900002| s'x 7.674522 | s'y -1.174523 | t'xy 9.076818 
Theta 42.000000| s'x 7.645450 | s'y -1.145450 | t'xy 9.067916 
Theta 42.100002| s'x 7.616324 | s'y -1.116325 | t'xy 9.058903 
Theta 42.200001| s'x 7.587146 | s'y -1.087147 | t'xy 9.049780 
Theta 42.299999| s'x 7.557915 | s'y -1.057915 | t'xy 9.040546 
Theta 42.400002| s'x 7.528630 | s'y -1.028630 | t'xy 9.031202 
Theta 42.500000| s'x 7.499295 | s'y -0.999295 | t'xy 9.021749 
Theta 42.600002| s'x 7.469905 | s'y -0.969905 | t'xy 9.012185 
Theta 42.700001| s'x 7.440467 | s'y -0.940467 | t'xy 9.002511 
Theta 42.799999| s'x 7.410976 | s'y -0.910976 | t'xy 8.992728 
Theta 42.900002| s'x 7.381434 | s'y -0.881434 | t'xy 8.982835 
Theta 43.000000| s'x 7.351844 | s'y -0.851844 | t'xy 8.972834 
Theta 43.100002| s'x 7.322201 | s'y -0.822201 | t'xy 8.962721 
Theta 43.200001| s'x 7.292511 | s'y -0.792510 | t'xy 8.952500 
Theta 43.299999| s'x 7.262771 | s'y -0.762771 | t'xy 8.942171 
Theta 43.400002| s'x 7.232980 | s'y -0.732980 | t'xy 8.931732 
Theta 43.500000| s'x 7.203143 | s'y -0.703143 | t'xy 8.921185 
Theta 43.600002| s'x 7.173256 | s'y -0.673256 | t'xy 8.910527 
Theta 43.700001| s'x 7.143323 | s'y -0.643323 | t'xy 8.899763 
Theta 43.799999| s'x 7.113342 | s'y -0.613342 | t'xy 8.888889 
Theta 43.900002| s'x 7.083313 | s'y -0.583313 | t'xy 8.877908 
Theta 44.000000| s'x 7.053238 | s'y -0.553238 | t'xy 8.866818 
Theta 44.100002| s'x 7.023117 | s'y -0.523117 | t'xy 8.855620 
Theta 44.200001| s'x 6.992949 | s'y -0.492949 | t'xy 8.844314 
Theta 44.299999| s'x 6.962737 | s'y -0.462737 | t'xy 8.832901 
Theta 44.400002| s'x 6.932478 | s'y -0.432479 | t'xy 8.821380 
Theta 44.500000| s'x 6.902175 | s'y -0.402175 | t'xy 8.809751 
Theta 44.600002| s'x 6.871828 | s'y -0.371827 | t'xy 8.798015 
Theta 44.700001| s'x 6.841435 | s'y -0.341436 | t'xy 8.786171 
Theta 44.799999| s'x 6.811001 | s'y -0.311001 | t'xy 8.774221 
Theta 44.900002| s'x 6.780522 | s'y -0.280522 | t'xy 8.762164 
Theta 45.000000| s'x 6.750000 | s'y -0.250000 | t'xy 8.750000 
Theta 45.100002| s'x 6.719435 | s'y -0.219435 | t'xy 8.737729 
Theta 45.200001| s'x 6.688829 | s'y -0.188829 | t'xy 8.725352 
Theta 45.299999| s'x 6.658180 | s'y -0.158180 | t'xy 8.712869 
Theta 45.400002| s'x 6.627490 | s'y -0.127489 | t'xy 8.700279 
Theta 45.500000| s'x 6.596759 | s'y -0.096759 | t'xy 8.687584 
Theta 45.600002| s'x 6.565985 | s'y -0.065985 | t'xy 8.674782 
Theta 45.700001| s'x 6.535173 | s'y -0.035174 | t'xy 8.661876 
Theta 45.799999| s'x 6.504321 | s'y -0.004321 | t'xy 8.648863 
Theta 45.900002| s'x 6.473428 | s'y 0.026572 | t'xy 8.635744 
Theta 46.000000| s'x 6.442498 | s'y 0.057502 | t'xy 8.622521 
Theta 46.100002| s'x 6.411526 | s'y 0.088474 | t'xy 8.609193 
Theta 46.200001| s'x 6.380518 | s'y 0.119482 | t'xy 8.595760 
Theta 46.299999| s'x 6.349472 | s'y 0.150529 | t'xy 8.582222 
Theta 46.400002| s'x 6.318385 | s'y 0.181615 | t'xy 8.568580 
Theta 46.500000| s'x 6.287264 | s'y 0.212736 | t'xy 8.554832 
Theta 46.600002| s'x 6.256104 | s'y 0.243897 | t'xy 8.540981 
Theta 46.700001| s'x 6.224908 | s'y 0.275092 | t'xy 8.527026 
Theta 46.799999| s'x 6.193677 | s'y 0.306323 | t'xy 8.512967 
Theta 46.900002| s'x 6.162408 | s'y 0.337592 | t'xy 8.498804 
Theta 47.000000| s'x 6.131105 | s'y 0.368895 | t'xy 8.484538 
Theta 47.100002| s'x 6.099766 | s'y 0.400234 | t'xy 8.470168 
Theta 47.200001| s'x 6.068393 | s'y 0.431607 | t'xy 8.455695 
Theta 47.299999| s'x 6.036986 | s'y 0.463014 | t'xy 8.441119 
Theta 47.400002| s'x 6.005544 | s'y 0.494456 | t'xy 8.426440 
Theta 47.500000| s'x 5.974069 | s'y 0.525932 | t'xy 8.411658 
Theta 47.600002| s'x 5.942560 | s'y 0.557440 | t'xy 8.396774 
Theta 47.700001| s'x 5.911018 | s'y 0.588982 | t'xy 8.381787 
Theta 47.799999| s'x 5.879446 | s'y 0.620554 | t'xy 8.366699 
Theta 47.900002| s'x 5.847840 | s'y 0.652160 | t'xy 8.351509 
Theta 48.000000| s'x 5.816202 | s'y 0.683798 | t'xy 8.336217 
Theta 48.100002| s'x 5.784534 | s'y 0.715467 | t'xy 8.320823 
Theta 48.200001| s'x 5.752835 | s'y 0.747165 | t'xy 8.305328 
Theta 48.299999| s'x 5.721105 | s'y 0.778895 | t'xy 8.289732 
Theta 48.400002| s'x 5.689344 | s'y 0.810656 | t'xy 8.274035 
Theta 48.500000| s'x 5.657555 | s'y 0.842445 | t'xy 8.258236 
Theta 48.600002| s'x 5.625735 | s'y 0.874265 | t'xy 8.242337 
Theta 48.700001| s'x 5.593887 | s'y 0.906112 | t'xy 8.226338 
Theta 48.799999| s'x 5.562011 | s'y 0.937989 | t'xy 8.210238 
Theta 48.900002| s'x 5.530106 | s'y 0.969894 | t'xy 8.194038 
Theta 49.000000| s'x 5.498174 | s'y 1.001826 | t'xy 8.177740 
Theta 49.100002| s'x 5.466213 | s'y 1.033787 | t'xy 8.161340 
Theta 49.200001| s'x 5.434227 | s'y 1.065774 | t'xy 8.144842 
Theta 49.299999| s'x 5.402214 | s'y 1.097786 | t'xy 8.128245 
Theta 49.400002| s'x 5.370173 | s'y 1.129827 | t'xy 8.111547 
Theta 49.500000| s'x 5.338108 | s'y 1.161892 | t'xy 8.094752 
Theta 49.600002| s'x 5.306015 | s'y 1.193985 | t'xy 8.077858 
Theta 49.700001| s'x 5.273900 | s'y 1.226100 | t'xy 8.060865 
Theta 49.799999| s'x 5.241760 | s'y 1.258240 | t'xy 8.043775 
Theta 49.900002| s'x 5.209594 | s'y 1.290406 | t'xy 8.026586 
Theta 50.000000| s'x 5.177405 | s'y 1.322595 | t'xy 8.009299 
Theta 50.100002| s'x 5.145193 | s'y 1.354807 | t'xy 7.991915 
Theta 50.200001| s'x 5.112957 | s'y 1.387043 | t'xy 7.974433 
Theta 50.299999| s'x 5.080699 | s'y 1.419300 | t'xy 7.956855 
Theta 50.400002| s'x 5.048419 | s'y 1.451581 | t'xy 7.939179 
Theta 50.500000| s'x 5.016116 | s'y 1.483884 | t'xy 7.921406 
Theta 50.600002| s'x 4.983792 | s'y 1.516208 | t'xy 7.903537 
Theta 50.700001| s'x 4.951447 | s'y 1.548553 | t'xy 7.885571 
Theta 50.799999| s'x 4.919082 | s'y 1.580918 | t'xy 7.867511 
Theta 50.900002| s'x 4.886695 | s'y 1.613305 | t'xy 7.849353 
Theta 51.000000| s'x 4.854289 | s'y 1.645711 | t'xy 7.831100 
Theta 51.100002| s'x 4.821863 | s'y 1.678137 | t'xy 7.812752 
Theta 51.200001| s'x 4.789419 | s'y 1.710581 | t'xy 7.794309 
Theta 51.299999| s'x 4.756955 | s'y 1.743045 | t'xy 7.775770 
Theta 51.400002| s'x 4.724473 | s'y 1.775527 | t'xy 7.757137 
Theta 51.500000| s'x 4.691974 | s'y 1.808026 | t'xy 7.738410 
Theta 51.600002| s'x 4.659455 | s'y 1.840545 | t'xy 7.719587 
Theta 51.700001| s'x 4.626921 | s'y 1.873079 | t'xy 7.700671 
Theta 51.799999| s'x 4.594371 | s'y 1.905629 | t'xy 7.681662 
Theta 51.900002| s'x 4.561801 | s'y 1.938198 | t'xy 7.662558 
Theta 52.000000| s'x 4.529219 | s'y 1.970781 | t'xy 7.643361 
Theta 52.100002| s'x 4.496618 | s'y 2.003382 | t'xy 7.624070 
Theta 52.200001| s'x 4.464005 | s'y 2.035996 | t'xy 7.604688 
Theta 52.299999| s'x 4.431376 | s'y 2.068624 | t'xy 7.585213 
Theta 52.400002| s'x 4.398731 | s'y 2.101269 | t'xy 7.565644 
Theta 52.500000| s'x 4.366074 | s'y 2.133926 | t'xy 7.545984 
Theta 52.600002| s'x 4.333401 | s'y 2.166599 | t'xy 7.526231 
Theta 52.700001| s'x 4.300717 | s'y 2.199283 | t'xy 7.506388 
Theta 52.799999| s'x 4.268021 | s'y 2.231979 | t'xy 7.486454 
Theta 52.900002| s'x 4.235310 | s'y 2.264690 | t'xy 7.466426 
Theta 53.000000| s'x 4.202589 | s'y 2.297411 | t'xy 7.446309 
Theta 53.100002| s'x 4.169855 | s'y 2.330145 | t'xy 7.426101 
Theta 53.200001| s'x 4.137111 | s'y 2.362890 | t'xy 7.405802 
Theta 53.299999| s'x 4.104356 | s'y 2.395644 | t'xy 7.385413 
Theta 53.400002| s'x 4.071590 | s'y 2.428410 | t'xy 7.364934 
Theta 53.500000| s'x 4.038814 | s'y 2.461186 | t'xy 7.344366 
Theta 53.600002| s'x 4.006028 | s'y 2.493972 | t'xy 7.323707 
Theta 53.700001| s'x 3.973234 | s'y 2.526766 | t'xy 7.302960 
Theta 53.799999| s'x 3.940431 | s'y 2.559569 | t'xy 7.282124 
Theta 53.900002| s'x 3.907619 | s'y 2.592381 | t'xy 7.261199 
Theta 54.000000| s'x 3.874799 | s'y 2.625201 | t'xy 7.240185 
Theta 54.100002| s'x 3.841971 | s'y 2.658029 | t'xy 7.219083 
Theta 54.200001| s'x 3.809137 | s'y 2.690863 | t'xy 7.197894 
Theta 54.299999| s'x 3.776295 | s'y 2.723705 | t'xy 7.176616 
Theta 54.400002| s'x 3.743447 | s'y 2.756553 | t'xy 7.155251 
Theta 54.500000| s'x 3.710594 | s'y 2.789406 | t'xy 7.133799 
Theta 54.600002| s'x 3.677733 | s'y 2.822267 | t'xy 7.112259 
Theta 54.700001| s'x 3.644869 | s'y 2.855131 | t'xy 7.090634 
Theta 54.799999| s'x 3.612001 | s'y 2.887999 | t'xy 7.068923 
Theta 54.900002| s'x 3.579125 | s'y 2.920875 | t'xy 7.047123 
Theta 55.000000| s'x 3.546248 | s'y 2.953752 | t'xy 7.025240 
Theta 55.100002| s'x 3.513365 | s'y 2.986635 | t'xy 7.003270 
Theta 55.200001| s'x 3.480481 | s'y 3.019519 | t'xy 6.981215 
Theta 55.299999| s'x 3.447595 | s'y 3.052405 | t'xy 6.959075 
Theta 55.400002| s'x 3.414703 | s'y 3.085297 | t'xy 6.936850 
Theta 55.500000| s'x 3.381812 | s'y 3.118188 | t'xy 6.914541 
Theta 55.600002| s'x 3.348918 | s'y 3.151082 | t'xy 6.892147 
Theta 55.700001| s'x 3.316023 | s'y 3.183977 | t'xy 6.869669 
Theta 55.799999| s'x 3.283128 | s'y 3.216872 | t'xy 6.847108 
Theta 55.900002| s'x 3.250231 | s'y 3.249769 | t'xy 6.824463 
Theta 56.000000| s'x 3.217336 | s'y 3.282664 | t'xy 6.801735 
Theta 56.100002| s'x 3.184440 | s'y 3.315560 | t'xy 6.778924 
Theta 56.200001| s'x 3.151545 | s'y 3.348455 | t'xy 6.756031 
Theta 56.299999| s'x 3.118652 | s'y 3.381348 | t'xy 6.733056 
Theta 56.400002| s'x 3.085760 | s'y 3.414240 | t'xy 6.709998 
Theta 56.500000| s'x 3.052869 | s'y 3.447131 | t'xy 6.686858 
Theta 56.600002| s'x 3.019981 | s'y 3.480019 | t'xy 6.663637 
Theta 56.700001| s'x 2.987098 | s'y 3.512902 | t'xy 6.640336 
Theta 56.799999| s'x 2.954216 | s'y 3.545784 | t'xy 6.616952 
Theta 56.900002| s'x 2.921337 | s'y 3.578663 | t'xy 6.593488 
Theta 57.000000| s'x 2.888463 | s'y 3.611537 | t'xy 6.569944 
Theta 57.100002| s'x 2.855593 | s'y 3.644407 | t'xy 6.546320 
Theta 57.200001| s'x 2.822729 | s'y 3.677271 | t'xy 6.522616 
Theta 57.299999| s'x 2.789869 | s'y 3.710131 | t'xy 6.498833 
Theta 57.400002| s'x 2.757015 | s'y 3.742985 | t'xy 6.474970 
Theta 57.500000| s'x 2.724167 | s'y 3.775833 | t'xy 6.451029 
Theta 57.600002| s'x 2.691325 | s'y 3.808675 | t'xy 6.427009 
Theta 57.700001| s'x 2.658490 | s'y 3.841510 | t'xy 6.402910 
Theta 57.799999| s'x 2.625664 | s'y 3.874336 | t'xy 6.378735 
Theta 57.900002| s'x 2.592844 | s'y 3.907156 | t'xy 6.354481 
Theta 58.000000| s'x 2.560032 | s'y 3.939968 | t'xy 6.330149 
Theta 58.100002| s'x 2.527228 | s'y 3.972772 | t'xy 6.305740 
Theta 58.200001| s'x 2.494433 | s'y 4.005567 | t'xy 6.281255 
Theta 58.299999| s'x 2.461647 | s'y 4.038353 | t'xy 6.256692 
Theta 58.400002| s'x 2.428871 | s'y 4.071129 | t'xy 6.232054 
Theta 58.500000| s'x 2.396105 | s'y 4.103895 | t'xy 6.207339 
Theta 58.600002| s'x 2.363349 | s'y 4.136651 | t'xy 6.182549 
Theta 58.700001| s'x 2.330606 | s'y 4.169394 | t'xy 6.157686 
Theta 58.799999| s'x 2.297873 | s'y 4.202127 | t'xy 6.132745 
Theta 58.900002| s'x 2.265150 | s'y 4.234849 | t'xy 6.107730 
Theta 59.000000| s'x 2.232440 | s'y 4.267560 | t'xy 6.082641 
Theta 59.100002| s'x 2.199743 | s'y 4.300258 | t'xy 6.057477 
Theta 59.200001| s'x 2.167058 | s'y 4.332942 | t'xy 6.032240 
Theta 59.299999| s'x 2.134388 | s'y 4.365612 | t'xy 6.006930 
Theta 59.400002| s'x 2.101727 | s'y 4.398273 | t'xy 5.981544 
Theta 59.500000| s'x 2.069086 | s'y 4.430914 | t'xy 5.956089 
Theta 59.600002| s'x 2.036453 | s'y 4.463546 | t'xy 5.930558 
Theta 59.700001| s'x 2.003841 | s'y 4.496159 | t'xy 5.904958 
Theta 59.799999| s'x 1.971241 | s'y 4.528759 | t'xy 5.879284 
Theta 59.900002| s'x 1.938657 | s'y 4.561343 | t'xy 5.853539 
Theta 60.000000| s'x 1.906088 | s'y 4.593912 | t'xy 5.827722 
Theta 60.100002| s'x 1.873536 | s'y 4.626463 | t'xy 5.801834 
Theta 60.200001| s'x 1.841001 | s'y 4.658998 | t'xy 5.775876 
Theta 60.299999| s'x 1.808486 | s'y 4.691514 | t'xy 5.749848 
Theta 60.400002| s'x 1.775983 | s'y 4.724017 | t'xy 5.723748 
Theta 60.500000| s'x 1.743503 | s'y 4.756497 | t'xy 5.697581 
Theta 60.600002| s'x 1.711039 | s'y 4.788961 | t'xy 5.671343 
Theta 60.700001| s'x 1.678593 | s'y 4.821407 | t'xy 5.645036 
Theta 60.799999| s'x 1.646167 | s'y 4.853833 | t'xy 5.618659 
Theta 60.900002| s'x 1.613761 | s'y 4.886240 | t'xy 5.592215 
Theta 61.000000| s'x 1.581374 | s'y 4.918626 | t'xy 5.565702 
Theta 61.100002| s'x 1.549008 | s'y 4.950993 | t'xy 5.539122 
Theta 61.200001| s'x 1.516664 | s'y 4.983336 | t'xy 5.512476 
Theta 61.299999| s'x 1.484340 | s'y 5.015660 | t'xy 5.485761 
Theta 61.400002| s'x 1.452036 | s'y 5.047964 | t'xy 5.458979 
Theta 61.500000| s'x 1.419755 | s'y 5.080245 | t'xy 5.432131 
Theta 61.600002| s'x 1.387497 | s'y 5.112504 | t'xy 5.405216 
Theta 61.700001| s'x 1.355260 | s'y 5.144740 | t'xy 5.378236 
Theta 61.799999| s'x 1.323048 | s'y 5.176952 | t'xy 5.351190 
Theta 61.900002| s'x 1.290858 | s'y 5.209142 | t'xy 5.324079 
Theta 62.000000| s'x 1.258695 | s'y 5.241305 | t'xy 5.296905 
Theta 62.100002| s'x 1.226551 | s'y 5.273449 | t'xy 5.269662 
Theta 62.200001| s'x 1.194436 | s'y 5.305563 | t'xy 5.242359 
Theta 62.299999| s'x 1.162345 | s'y 5.337656 | t'xy 5.214990 
Theta 62.400002| s'x 1.130278 | s'y 5.369721 | t'xy 5.187558 
Theta 62.500000| s'x 1.098238 | s'y 5.401762 | t'xy 5.160062 
Theta 62.600002| s'x 1.066224 | s'y 5.433776 | t'xy 5.132504 
Theta 62.700001| s'x 1.034236 | s'y 5.465764 | t'xy 5.104883 
Theta 62.799999| s'x 1.002278 | s'y 5.497722 | t'xy 5.077202 
Theta 62.900002| s'x 0.970342 | s'y 5.529658 | t'xy 5.049455 
Theta 63.000000| s'x 0.938439 | s'y 5.561561 | t'xy 5.021651 
Theta 63.100002| s'x 0.906562 | s'y 5.593438 | t'xy 4.993783 
Theta 63.200001| s'x 0.874713 | s'y 5.625287 | t'xy 4.965855 
Theta 63.299999| s'x 0.842893 | s'y 5.657107 | t'xy 4.937866 
Theta 63.400002| s'x 0.811103 | s'y 5.688897 | t'xy 4.909816 
Theta 63.500000| s'x 0.779342 | s'y 5.720658 | t'xy 4.881708 
Theta 63.600002| s'x 0.747611 | s'y 5.752388 | t'xy 4.853539 
Theta 63.700001| s'x 0.715911 | s'y 5.784089 | t'xy 4.825311 
Theta 63.799999| s'x 0.684244 | s'y 5.815756 | t'xy 4.797027 
Theta 63.900002| s'x 0.652606 | s'y 5.847394 | t'xy 4.768682 
Theta 64.000000| s'x 0.621000 | s'y 5.879000 | t'xy 4.740279 
Theta 64.099998| s'x 0.589426 | s'y 5.910574 | t'xy 4.711818 
Theta 64.200005| s'x 0.557882 | s'y 5.942119 | t'xy 4.683298 
Theta 64.300003| s'x 0.526375 | s'y 5.973625 | t'xy 4.654725 
Theta 64.400002| s'x 0.494899 | s'y 6.005101 | t'xy 4.626093 
Theta 64.500000| s'x 0.463458 | s'y 6.036541 | t'xy 4.597407 
Theta 64.599998| s'x 0.432050 | s'y 6.067950 | t'xy 4.568663 
Theta 64.700005| s'x 0.400674 | s'y 6.099326 | t'xy 4.539861 
Theta 64.800003| s'x 0.369335 | s'y 6.130665 | t'xy 4.511005 
Theta 64.900002| s'x 0.338033 | s'y 6.161967 | t'xy 4.482097 
Theta 65.000000| s'x 0.306764 | s'y 6.193236 | t'xy 4.453132 
Theta 65.099998| s'x 0.275531 | s'y 6.224469 | t'xy 4.424113 
Theta 65.200005| s'x 0.244334 | s'y 6.255666 | t'xy 4.395040 
Theta 65.300003| s'x 0.213174 | s'y 6.286826 | t'xy 4.365913 
Theta 65.400002| s'x 0.182051 | s'y 6.317949 | t'xy 4.336733 
Theta 65.500000| s'x 0.150968 | s'y 6.349032 | t'xy 4.307503 
Theta 65.599998| s'x 0.119920 | s'y 6.380080 | t'xy 4.278218 
Theta 65.700005| s'x 0.088908 | s'y 6.411092 | t'xy 4.248878 
Theta 65.800003| s'x 0.057939 | s'y 6.442061 | t'xy 4.219491 
Theta 65.900002| s'x 0.027007 | s'y 6.472993 | t'xy 4.190051 
Theta 66.000000| s'x -0.003886 | s'y 6.503887 | t'xy 4.160560 
Theta 66.099998| s'x -0.034738 | s'y 6.534738 | t'xy 4.131020 
Theta 66.200005| s'x -0.065553 | s'y 6.565553 | t'xy 4.101425 
Theta 66.300003| s'x -0.096326 | s'y 6.596326 | t'xy 4.071783 
Theta 66.400002| s'x -0.127056 | s'y 6.627056 | t'xy 4.042092 
Theta 66.500000| s'x -0.157747 | s'y 6.657747 | t'xy 4.012351 
Theta 66.599998| s'x -0.188397 | s'y 6.688397 | t'xy 3.982561 
Theta 66.700005| s'x -0.219007 | s'y 6.719007 | t'xy 3.952720 
Theta 66.800003| s'x -0.249570 | s'y 6.749570 | t'xy 3.922835 
Theta 66.900002| s'x -0.280093 | s'y 6.780093 | t'xy 3.892900 
Theta 67.000000| s'x -0.310572 | s'y 6.810572 | t'xy 3.862918 
Theta 67.099998| s'x -0.341007 | s'y 6.841007 | t'xy 3.832891 
Theta 67.200005| s'x -0.371401 | s'y 6.871401 | t'xy 3.802813 
Theta 67.300003| s'x -0.401750 | s'y 6.901750 | t'xy 3.772691 
Theta 67.400002| s'x -0.432052 | s'y 6.932052 | t'xy 3.742524 
Theta 67.500000| s'x -0.462311 | s'y 6.962311 | t'xy 3.712311 
Theta 67.599998| s'x -0.492525 | s'y 6.992525 | t'xy 3.682051 
Theta 67.700005| s'x -0.522693 | s'y 7.022693 | t'xy 3.651747 
Theta 67.800003| s'x -0.552815 | s'y 7.052815 | t'xy 3.621399 
Theta 67.900002| s'x -0.582891 | s'y 7.082891 | t'xy 3.591007 
Theta 68.000000| s'x -0.612918 | s'y 7.112918 | t'xy 3.560572 
Theta 68.099998| s'x -0.642900 | s'y 7.142900 | t'xy 3.530092 
Theta 68.200005| s'x -0.672837 | s'y 7.172837 | t'xy 3.499568 
Theta 68.300003| s'x -0.702722 | s'y 7.202722 | t'xy 3.469004 
Theta 68.400002| s'x -0.732561 | s'y 7.232561 | t'xy 3.438397 
Theta 68.500000| s'x -0.762351 | s'y 7.262351 | t'xy 3.407747 
Theta 68.599998| s'x -0.792090 | s'y 7.292090 | t'xy 3.377058 
Theta 68.700005| s'x -0.821784 | s'y 7.321784 | t'xy 3.346324 
Theta 68.800003| s'x -0.851427 | s'y 7.351427 | t'xy 3.315551 
Theta 68.900002| s'x -0.881019 | s'y 7.381020 | t'xy 3.284738 
Theta 69.000000| s'x -0.910560 | s'y 7.410560 | t'xy 3.253886 
Theta 69.099998| s'x -0.940051 | s'y 7.440051 | t'xy 3.222993 
Theta 69.200005| s'x -0.969494 | s'y 7.469493 | t'xy 3.192059 
Theta 69.300003| s'x -0.998881 | s'y 7.498880 | t'xy 3.161090 
Theta 69.400002| s'x -1.028218 | s'y 7.528218 | t'xy 3.130080 
Theta 69.500000| s'x -1.057503 | s'y 7.557503 | t'xy 3.099032 
Theta 69.599998| s'x -1.086734 | s'y 7.586734 | t'xy 3.067949 
Theta 69.700005| s'x -1.115915 | s'y 7.615915 | t'xy 3.036824 
Theta 69.800003| s'x -1.145042 | s'y 7.645042 | t'xy 3.005664 
